username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
FortyNickels;2011-11-14 15:12;0;0;"Sitting on a bench while a jolly Jamaican lady explains Occupy Wall Street to me. pic.twitter.com/AFYdSZg8";;;;"136219977098330113";https://twitter.com/FortyNickels/status/136219977098330113
ilpaesaggista;2011-11-14 14:15;0;0;"RT @DanMSiegel : No longer Mayor Quan's legal advisor. Resigned at 2 am. Support Occupy Oakland, not the 1% and its government facilitators.";;@DanMSiegel;;"136205627478392832";https://twitter.com/ilpaesaggista/status/136205627478392832
samsimon;2011-11-14 14:12;0;0;"Been here all day About to hose Roundtable : 'Perspectives on Occupy " (@Intersections International w/ @audiometrix ) http:// 4sq.com/tdg7LZ";;@Intersections @audiometrix;;"136204840392069120";https://twitter.com/samsimon/status/136204840392069120
wysk01;2011-11-14 13:54;0;0;"Video: Police Arrest 32, Clear Out Occupy Oakland Camp http:// bit.ly/uXC7ng";;;;"136200458514595840";https://twitter.com/wysk01/status/136200458514595840
ndlegendbillyd;2011-11-14 13:25;0;0;"Part of the occupy America movement pic.twitter.com/HpGzOTNe";;;;"136192990002675712";https://twitter.com/ndlegendbillyd/status/136192990002675712
OccupyPoetics;2011-11-14 12:30;0;0;"Another #Occupy Lego Land picture from #ows at #LibertyPlaza . - http:// moby.to/hh0rjd";;;#Occupy #ows #LibertyPlaza;"136179182353924096";https://twitter.com/OccupyPoetics/status/136179182353924096
OccupyPoetics;2011-11-14 12:28;0;0;"omg I love the creative souls here at #LibertyPlaza . #Occupy Lego Land. #ows #Zuccoti - http:// moby.to/l8x5nb";;;#LibertyPlaza #Occupy #ows #Zuccoti;"136178830883827712";https://twitter.com/OccupyPoetics/status/136178830883827712
Marchitto33;2011-11-14 11:48;0;0;"NBA Fans let's start Occupy Arenas!!";;;;"136168562963394560";https://twitter.com/Marchitto33/status/136168562963394560
joshuacstephens;2011-11-14 11:46;1;0;"RT @pitchforkmedia : Jay-Z's Occupy All Streets shirts are back on sale (still don't benefit Occupy Wall Street) http:// p4k.in/tRFIGA #fb";;@pitchforkmedia;#fb;"136168108099502081";https://twitter.com/joshuacstephens/status/136168108099502081
wysk01;2011-11-14 09:51;0;0;"Video: Mayor: Oakland Protest Camp Had to Go http:// bit.ly/v2qol8";;;;"136139241322319872";https://twitter.com/wysk01/status/136139241322319872
ViolinMonster;2011-11-14 09:34;0;1;"I'm hanging out at Occupy Wall Street. It's unbelievable! Nice to see the heart of the movement.";;;;"136134996934148096";https://twitter.com/ViolinMonster/status/136134996934148096
NasJab;2011-11-14 09:16;0;0;"“ @foxchicago : UChicago cancels event with Condoleeza Rice that #OccupyChi was planning to protest http:// bit.ly/rBPY9E ” @Abou_Charlie";;@foxchicago @Abou_Charlie;#OccupyChi;"136130476753690624";https://twitter.com/NasJab/status/136130476753690624
NasJab;2011-11-14 09:16;0;0;"“ @foxchicago : UChicago cancels event with Condoleeza Rice that #OccupyChi was planning to protest http:// bit.ly/rBPY9E ” Nice success !!!!";;@foxchicago;#OccupyChi;"136130420319330304";https://twitter.com/NasJab/status/136130420319330304
aziezauhnavy;2011-11-14 09:14;0;0;"I'm at Occupy Wall Street !!! (NY) http:// 4sq.com/tl46Fy";;;;"136129811281223681";https://twitter.com/aziezauhnavy/status/136129811281223681
micahreed;2011-11-14 08:42;0;0;"Occupy wall street. Going strong. Will they be here in January when it's 20 degrees? Imma say no. pic.twitter.com/bagqybyg";;;;"136121756011339778";https://twitter.com/micahreed/status/136121756011339778
CheekyFly;2011-11-14 07:51;0;0;"Occupy ALL Streets";;;;"136108937182326784";https://twitter.com/CheekyFly/status/136108937182326784
zseward;2011-11-14 07:48;7;1;"Occupy Wall Street slipping into SEC filings by financial firms: "risks associated with negative public opinion" http:// on.wsj.com/sAOFQ8";;;;"136108150498672641";https://twitter.com/zseward/status/136108150498672641
11217;2011-11-14 07:16;0;0;"Occupy Brooklyn - Featuring Atlantic Yards http:// bit.ly/rCByxk via http:// outside.in/11217";;;;"136100081282727936";https://twitter.com/11217/status/136100081282727936
topix_ny;2011-11-14 04:19;0;0;"LGBT New Yorkers Join Occupy Wall Street Movement - http:// bit.ly/vMmjiQ #NewYork #NewYork";;;#NewYork #NewYork;"136055668376485889";https://twitter.com/topix_ny/status/136055668376485889
topix_nyc;2011-11-14 04:16;0;0;"LGBT New Yorkers Join Occupy Wall Street Movement: Nearly two months into the Occupy Wall Street movement, the s... http:// bit.ly/t8uHH9";;;;"136054952123576320";https://twitter.com/topix_nyc/status/136054952123576320
skione;2011-11-14 03:58;0;0;"@opieradio u guys have become completely partisan and hypocritical with this #occupy shit";;@opieradio;#occupy;"136050435017539584";https://twitter.com/skione/status/136050435017539584
wysk01;2011-11-14 03:56;0;0;"Video: Dozens Arrested at ' Occupy ' Encampments http:// bit.ly/uKXKfH";;;;"136049955860250625";https://twitter.com/wysk01/status/136049955860250625
wysk01;2011-11-14 03:56;0;0;"Video: Dozens Arrested at ' Occupy ' Encampments http:// bit.ly/vfE6sz";;;;"136049954572611585";https://twitter.com/wysk01/status/136049954572611585
topix_nyc;2011-11-14 03:40;0;0;"LGBT New Yorkers Join Occupy Wall Street Movement: Nearly two months into the Occupy Wall Street movement, the s... http:// bit.ly/twcaHa";;;;"136045803872595968";https://twitter.com/topix_nyc/status/136045803872595968
topix_ny;2011-11-14 00:34;0;0;"LGBT New Yorkers Join Occupy Wall Street Movement - http:// bit.ly/uvedmc #WashingtonHeights #NewYork";;;#WashingtonHeights #NewYork;"135998906076119040";https://twitter.com/topix_ny/status/135998906076119040
iamBrandonZ;2011-11-13 21:47;0;0;"Oh dear. It's coming uptown. #occupy http:// twitpic.com/7e2thf";;;#occupy;"135957121668878336";https://twitter.com/iamBrandonZ/status/135957121668878336
ilpaesaggista;2011-11-13 19:17;0;0;"The 99% excluding the 99% RT @valliegator "The Harvard encampment, much like the university itself, is highly exclusive." nytimes on occupy";;@valliegator;;"135919188475781120";https://twitter.com/ilpaesaggista/status/135919188475781120
prn_radio;2011-11-13 15:52;0;0;"RT @anon_refundable Police clear Occupy sites, arrest protesters http://www. wfmz.com/news/Police-cl ear-Occupy-sites-arrest-protesters/-/121458/4738830/-/3vc0aaz/-/ …";;@anon_refundable;;"135867776731578369";https://twitter.com/prn_radio/status/135867776731578369
mbytz;2011-11-13 15:52;0;0;"RT @anon_refundable Police clear Occupy sites, arrest protesters http://www. wfmz.com/news/Police-cl ear-Occupy-sites-arrest-protesters/-/121458/4738830/-/3vc0aaz/-/ …";;@anon_refundable;;"135867760600285185";https://twitter.com/mbytz/status/135867760600285185
topix_nyc;2011-11-13 15:38;0;0;"Marchers protest burned cars in B'klyn Jewish enclave: About 100 people are marching through Brooklyn to protest ... http:// bit.ly/u9WY6X";;;;"135864083525275648";https://twitter.com/topix_nyc/status/135864083525275648
topix_ny;2011-11-13 15:38;0;0;"Occupy Your Block:Taking The 99% Movement To Our Neighborhoods - http:// bit.ly/trnejY #Manhattan #NewYork";;;#Manhattan #NewYork;"135864070506164224";https://twitter.com/topix_ny/status/135864070506164224
Buddhagem;2011-11-13 15:33;0;0;"“ @TheOther99 : UPDATE: Crowd now chanting "We Love You! We Love You!" at rows of riot police in helmets and batons.. #OO #OWS #opdx #Occupy";;@TheOther99;#OO #OWS #opdx #Occupy;"135862867508465664";https://twitter.com/Buddhagem/status/135862867508465664
11217;2011-11-13 15:17;0;0;"McBrooklyn: Occupy Brooklyn Marches to Atlantic Yards and Other Sites of Corporate Greed http:// bit.ly/tkGi8L via http:// outside.in/11217";;;;"135858765063929856";https://twitter.com/11217/status/135858765063929856
topix_nyc;2011-11-13 15:01;0;0;"Marchers protest burned cars in B'klyn Jewish enclave: About 100 people are marching through Brooklyn to protest ... http:// bit.ly/vOiSSw";;;;"135854865162321921";https://twitter.com/topix_nyc/status/135854865162321921
TheRamseyK;2011-11-13 14:13;0;0;"Just walking by...This is insane! (@Occupy Wall Street !!! w/ 3 others) [pic]: http:// 4sq.com/uTNbSQ";;@Occupy;;"135842757393649664";https://twitter.com/TheRamseyK/status/135842757393649664
rosie117;2011-11-13 13:03;0;0;"Occupy Wall Street needs a shower and deodorant.";;;;"135825212452245504";https://twitter.com/rosie117/status/135825212452245504
pandaswarm;2011-11-13 13:01;0;0;"Protesters raising $ with N.Y.P.D (@Occupy Wall Street !!! w/ 2 others) http:// 4sq.com/thNTZC";;@Occupy;;"135824727515217920";https://twitter.com/pandaswarm/status/135824727515217920
moriah_hnath;2011-11-13 13:00;0;0;"Occupy a shower, please #ows pic.twitter.com/mEBPx0q0";;;#ows;"135824306528714752";https://twitter.com/moriah_hnath/status/135824306528714752
topix_ny;2011-11-13 11:55;0;0;"Occupy Brooklyn Marches on Atlantic Yards - http:// bit.ly/rLsUZY #NewYork #NewYork";;;#NewYork #NewYork;"135808044725575682";https://twitter.com/topix_ny/status/135808044725575682
itschelseaaaaa_;2011-11-13 11:54;0;0;"#occupy @#OCCUPYWALLSTREET http:// instagr.am/p/UCIAl/";;@;#occupy #OCCUPYWALLSTREET;"135807826693074945";https://twitter.com/itschelseaaaaa_/status/135807826693074945
10038;2011-11-13 11:16;0;0;"Occupy Portland protesters face off with police over threats of eviction from city parks http:// bit.ly/w4cSHg via http:// outside.in/10038";;;;"135798150660231168";https://twitter.com/10038/status/135798150660231168
10027;2011-11-13 11:16;0;0;"New Outpost Coming For ' Occupy ' Campers http:// bit.ly/rNEGj7 via http:// outside.in/10027";;;;"135798147548061696";https://twitter.com/10027/status/135798147548061696
topix_nyc;2011-11-13 11:00;0;0;"Occupy Brooklyn Marches on Atlantic Yards: The Occupy Brooklyn movement marched on the Atlantic Yards Project as... http:// bit.ly/t6ifJU";;;;"135794079756853249";https://twitter.com/topix_nyc/status/135794079756853249
topix_nyc;2011-11-13 10:52;0;0;"Occupy Brooklyn Marches on Atlantic Yards: The Occupy Brooklyn movement marched on the Atlantic Yards Project as... http:// bit.ly/vfTKUF";;;;"135792135059415040";https://twitter.com/topix_nyc/status/135792135059415040
stevemouzon;2011-11-13 10:20;0;0;"Think I got good shots this morning of the #HighLine (walked entire length) then #OWS protest camp. Later, a few of #ForestHills";;;#HighLine #OWS #ForestHills;"135784054506270721";https://twitter.com/stevemouzon/status/135784054506270721
nseki;2011-11-13 10:13;0;0;"Occupy Wall Street @Zuccotti Park http:// instagr.am/p/UBO68/";;@Zuccotti;;"135782352667414529";https://twitter.com/nseki/status/135782352667414529
JosephSmidt;2011-11-13 06:52;0;0;"The real occupy wall street campground. pic.twitter.com/QYztPT8V";;;;"135731700134191104";https://twitter.com/JosephSmidt/status/135731700134191104
McMillianCo_;2011-11-13 06:10;4;0;"An Identity For Occupy Wall Street #OWS #OccupyDesign #OccupyWallStreet http:// flic.kr/p/auYRhf";;;#OWS #OccupyDesign #OccupyWallStreet;"135721207646531585";https://twitter.com/McMillianCo_/status/135721207646531585
Ryan_McG;2011-11-13 03:52;0;0;"OCCUPY Brooklyn! @Brooklyn Bridge @Tillary Street http:// instagr.am/p/T-h2E/";;@Brooklyn @Tillary;;"135686541421977600";https://twitter.com/Ryan_McG/status/135686541421977600
10038;2011-11-12 22:21;0;0;"Occupy Trenton: High spirits, low numbers http:// bit.ly/udFo5c via http:// outside.in/10038";;;;"135603068057292800";https://twitter.com/10038/status/135603068057292800
Buddhagem;2011-11-12 21:41;0;0;"@OccupyWallStNYC first video up from tonight's march: Buddhagem on YouTube #Occupy Wall Street";;@OccupyWallStNYC;#Occupy;"135593208775315456";https://twitter.com/Buddhagem/status/135593208775315456
topix_ny;2011-11-12 20:57;0;0;"Islanders march in support of growing Occupy movement - http:// bit.ly/rAaCKX #StatenIsland #NewYork";;;#StatenIsland #NewYork;"135582074458488832";https://twitter.com/topix_ny/status/135582074458488832
Buddhagem;2011-11-12 20:53;19;0;"Occupy Wall Street being attacked around the country. Salt Lake City encampment just raided by police with bulldozers #ows";;;#ows;"135580945343451137";https://twitter.com/Buddhagem/status/135580945343451137
Buddhagem;2011-11-12 20:48;0;0;"“ @BreakingNews : Bulldozer runs through Occupy Salt Lake City camp; police arrest at least 4 - via #OccupySLC tweets”";;@BreakingNews;#OccupySLC;"135579772922249217";https://twitter.com/Buddhagem/status/135579772922249217
TravisReilly;2011-11-12 20:27;0;0;"@hearmonicaroar It was karma for all the other times I didn't pick up his poop. That was my protest .";;@hearmonicaroar;;"135574510161248256";https://twitter.com/TravisReilly/status/135574510161248256
shazimc;2011-11-12 19:54;0;0;"A simple, effective message“Annie Leonard Takes On The Occupy Movement With 'Story Of Broke’ http:// is.gd/N8CEoS / @FastCoExist #ows ”";;@FastCoExist;#ows;"135566095766654976";https://twitter.com/shazimc/status/135566095766654976
11217;2011-11-12 19:16;0;0;"Is Jay-Z Trying To Profit From Occupy Wall Street? http:// bit.ly/sRivNe via http:// outside.in/11217";;;;"135556548209545217";https://twitter.com/11217/status/135556548209545217
10009;2011-11-12 19:16;0;0;"Occupy Wall Street – Occupy Harlem http:// bit.ly/rHSe8D via http:// outside.in/10009";;;;"135556534099902464";https://twitter.com/10009/status/135556534099902464
xchristajx;2011-11-12 18:51;0;0;"Occupy . @#OCCUPYWALLSTREET http:// instagr.am/p/T6rFz/";;@;#OCCUPYWALLSTREET;"135550199891365888";https://twitter.com/xchristajx/status/135550199891365888
Buddhagem;2011-11-12 18:48;0;0;"@JayZ seriously? All your money and you have to exploit Occupy Wall Street for personal gain? You should be ashamed of yourself";;@JayZ;;"135549573744697346";https://twitter.com/Buddhagem/status/135549573744697346
anildash;2011-11-12 18:34;1;2;"Occupy Mypos! http://www. somethingawful.com/d/news/balki-p erfect-strangers.php … #DontBeRidiculous";;;#DontBeRidiculous;"135545933285953536";https://twitter.com/anildash/status/135545933285953536
scottsherman;2011-11-12 18:08;0;0;"Great RT @ProspectHtPatch : Photo Gallery: #OccupyBrooklyn Marches on #AtlanticYards #ows #occupy #pix http:// patch.com/A-nDZn";;@ProspectHtPatch;#OccupyBrooklyn #AtlanticYards #ows #occupy #pix;"135539594568531968";https://twitter.com/scottsherman/status/135539594568531968
_davemarcus;2011-11-12 17:29;0;0;"Oh yeah and occupy wall street smells like humans who need a shower but have been lighting incense instead";;;;"135529768044068864";https://twitter.com/_davemarcus/status/135529768044068864
janeebruce;2011-11-12 16:33;0;0;"RT @thedailymeal A look at the eats of Occupy Wall Street: ow.ly/7qyoB #OWS";;@thedailymeal;#OWS;"135515649345724416";https://twitter.com/janeebruce/status/135515649345724416
MiniTwist;2011-11-12 15:37;0;0;"Had to make a quick stop at #occupy wallstreet to make sure it's real. w/ @dreday0678 pic.twitter.com/xwgPYpqa";;@dreday0678;#occupy;"135501503036260352";https://twitter.com/MiniTwist/status/135501503036260352
LarryBird33;2011-11-12 14:57;0;0;"Walked by Wall Street and Occupy Wall Street, first thought is WOW a lot of police!";;;;"135491434643070976";https://twitter.com/LarryBird33/status/135491434643070976
StartToday09;2011-11-12 14:55;0;0;"@kerry_mccoy Saw so many crust women at the Occupy Wall Street encampment, you'd be in heaven.";;@kerry_mccoy;;"135490811348516864";https://twitter.com/StartToday09/status/135490811348516864
nicoles;2011-11-12 14:33;0;0;"I'm not sure I'm ever going to get some of these #ows march chants out of my head! (cur: "All day! All week! Occupy wall street!")";;;#ows;"135485490727092224";https://twitter.com/nicoles/status/135485490727092224
stharp14;2011-11-12 13:48;0;0;"Right in the middle of occupy wallstreet! pic.twitter.com/6FgkvenV";;;;"135474172762652672";https://twitter.com/stharp14/status/135474172762652672
carlabond;2011-11-12 13:21;0;0;"RT @jaketapper : Occupy Honolulu http:// twitpic.com/7dk7cx //I'd totally like to occupy there.";;@jaketapper;;"135467378564792321";https://twitter.com/carlabond/status/135467378564792321
daniellepmiller;2011-11-12 12:19;0;0;"Occupy . http:// pegd.at/423u61bpl (TRINITY, NY)";;;;"135451793051238401";https://twitter.com/daniellepmiller/status/135451793051238401
ErickWeber;2011-11-12 12:11;0;0;"This I'll say - the ' Occupy ' drummers have hypnotic rhythm. #fb http:// twitpic.com/7djsgv";;;#fb;"135449721807454208";https://twitter.com/ErickWeber/status/135449721807454208
rudyinnyc;2011-11-12 11:27;0;0;"How do these occupy wall st people do it? It's so cold outside!!";;;;"135438711755251712";https://twitter.com/rudyinnyc/status/135438711755251712
OccupyPoetics;2011-11-12 10:39;0;0;"#Occupy Paw Street. #ows #LibertyPlaza - http:// moby.to/ea66n1";;;#Occupy #ows #LibertyPlaza;"135426557584998400";https://twitter.com/OccupyPoetics/status/135426557584998400
morgan_buell;2011-11-12 10:33;0;0;"@CharlesMBlow RT “ @WSJ : Rocawear has apparently pulled Jay-Z's " Occupy All Streets" t-shirt amid controversy http:// on.wsj.com/uZvKnD #OWS ”";;@CharlesMBlow @WSJ;#OWS;"135424910712508416";https://twitter.com/morgan_buell/status/135424910712508416
Michael1Gregory;2011-11-12 10:09;0;0;"" @WSJ : Rocawear has apparently pulled Jay-Z's " Occupy All Streets" t-shirt amid controversy http:// on.wsj.com/uZvKnD #OWS " Interesting ...";;@WSJ;#OWS;"135418962245718016";https://twitter.com/Michael1Gregory/status/135418962245718016
StephenJuliano;2011-11-12 10:06;0;0;"Looks more like a party than a protest ... (@#OCCUPYWALLSTREET w/ @kjsmith87 ) http:// 4sq.com/snRc66";;@ @kjsmith87;#OCCUPYWALLSTREET;"135418076744253440";https://twitter.com/StephenJuliano/status/135418076744253440
seanr1978;2011-11-12 09:55;0;0;"At #occupywallstreet – at Occupy Wallstreet http:// gowalla.com/stories/5e5tP";;;#occupywallstreet;"135415406985879553";https://twitter.com/seanr1978/status/135415406985879553
lance_walters;2011-11-12 09:46;1;0;"Occupy wall street, so lame. Go out and interview for jobs. pic.twitter.com/yqLvx9Ro";;;;"135413273079197696";https://twitter.com/lance_walters/status/135413273079197696
aaretz;2011-11-12 09:39;0;1;"Occupy Lego Land @#OCCUPYWALLSTREET http:// instagr.am/p/T1oTD/";;@;#OCCUPYWALLSTREET;"135411434866753536";https://twitter.com/aaretz/status/135411434866753536
RogueGust;2011-11-12 09:26;0;0;"I'm at Occupy Wall Street !!! (NY) http:// 4sq.com/ux5GjQ";;;;"135408122427740160";https://twitter.com/RogueGust/status/135408122427740160
aaretz;2011-11-12 09:02;0;0;"Occupy Wall St, ethography and UX (@Zuccotti Park) http:// 4sq.com/sXhjmD";;@Zuccotti;;"135402091870035968";https://twitter.com/aaretz/status/135402091870035968
mags_h;2011-11-12 08:05;0;0;"Gotta protect the bankers.. @Occupy Wall St http:// instagr.am/p/T02W-/";;@Occupy;;"135387802283163648";https://twitter.com/mags_h/status/135387802283163648
mags_h;2011-11-12 08:03;0;0;"Because the occupiers could be dangerous... @Occupy Wall St http:// instagr.am/p/T00tr/";;@Occupy;;"135387251877220354";https://twitter.com/mags_h/status/135387251877220354
lpgrl72;2011-11-11 21:55;0;0;"crazy they are in tarps (@Occupy Wall Street !!! w/ 2 others) http:// 4sq.com/vxn7iN";;@Occupy;;"135234125706702849";https://twitter.com/lpgrl72/status/135234125706702849
EDRISSAYS;2011-11-11 20:35;0;0;"Instead of "occupying wall street" Let's " occupy the hood" #ponder #Urbanactivism #savethechildren";;;#ponder #Urbanactivism #savethechildren;"135214089264836608";https://twitter.com/EDRISSAYS/status/135214089264836608
sdaswani;2011-11-11 20:28;0;0;"I bid adieu to the occupy wall street folks. I hope they stay warm on this cold night. (@#OCCUPYWALLSTREET ) http:// 4sq.com/uVViiK";;@;#OCCUPYWALLSTREET;"135212423081758721";https://twitter.com/sdaswani/status/135212423081758721
10024;2011-11-11 19:16;0;0;"Singer Joan Baez Serenades Veterans At Occupy Wall Street http:// bit.ly/sFagiD via http:// outside.in/10024";;;;"135194156237725696";https://twitter.com/10024/status/135194156237725696
topix_nyc;2011-11-11 19:14;0;0;"BloombergA now chooses words carefully on Occupy Wall StreetA: Campaign to obtain photographs for each of the ov... http:// bit.ly/smt4c2";;;;"135193662970789888";https://twitter.com/topix_nyc/status/135193662970789888
topix_nyc;2011-11-11 19:07;0;0;"BloombergA now chooses words carefully on Occupy Wall StreetA: Campaign to obtain photographs for each of the ov... http:// bit.ly/uhfipd";;;;"135192066438344706";https://twitter.com/topix_nyc/status/135192066438344706
thomasmonopoly;2011-11-11 18:51;1;0;"A lot of shouting, disregarding of rules. Discovering just how difficult participatory democracy is. Groups are walking out in protest . #OWS";;;#OWS;"135187852144295937";https://twitter.com/thomasmonopoly/status/135187852144295937
Bike_at_W4;2011-11-11 16:46;0;0;"Reporters Covering Occupy Wall Street Are Being Targeted for Arrest ... Nationwide http:// fb.me/1fNskCvM9 ” #ows";;;#ows;"135156414690770945";https://twitter.com/Bike_at_W4/status/135156414690770945
mattgoodie;2011-11-11 15:38;0;0;"#Occupy MEG weekend";;;#Occupy;"135139471724265473";https://twitter.com/mattgoodie/status/135139471724265473
humancarnita;2011-11-11 15:01;0;0;"Got lost and found #occupywallstreet this is awesome. (@Occupy Wall Street !!!) http:// 4sq.com/sYfY3Y";;@Occupy;#occupywallstreet;"135130036972957696";https://twitter.com/humancarnita/status/135130036972957696
wysk01;2011-11-11 14:16;0;0;"Video: At Least 38 Injured in Anti-mining Protest http:// bit.ly/tpyvmj";;;;"135118609142915073";https://twitter.com/wysk01/status/135118609142915073
cbaluzy;2011-11-11 13:55;0;0;"“ @greenhousenyt : The #Occupy Protests Spread to #Harvard : (Is the 1% protesting the 1% ???) http:// bo.st/t4w39C #ows #occupyharvard #p2 ”";;@greenhousenyt;#Occupy #Harvard #ows #occupyharvard #p2;"135113502187732994";https://twitter.com/cbaluzy/status/135113502187732994
OccupyPoetics;2011-11-11 13:39;0;0;"11.11.11 #Occupy Central Park #ows - http:// moby.to/4dlyiy";;;#Occupy #ows;"135109345150115840";https://twitter.com/OccupyPoetics/status/135109345150115840
tapirlesbian;2011-11-11 13:16;0;0;"Only picture I got of occupy wall street, it was packed with tents! http:// twitpic.com/7d6ltp";;;;"135103661159350272";https://twitter.com/tapirlesbian/status/135103661159350272
10038;2011-11-11 13:16;0;0;"Occupy Lit: Publishing Employees to Rally Against HarperCollins http:// bit.ly/tYUC4N via http:// outside.in/10038";;;;"135103523158372352";https://twitter.com/10038/status/135103523158372352
10038;2011-11-11 13:16;0;0;"Herman Cain Believes Occupy Wall Street is a Pro-Obama Conspiracy http:// bit.ly/smYv62 via http:// outside.in/10038";;;;"135103506779619328";https://twitter.com/10038/status/135103506779619328
10038;2011-11-11 13:15;0;0;"Occupy HarperCollins Seeking Support from HarperCollins Authors http:// bit.ly/sMPZr1 via http:// outside.in/10038";;;;"135103498613293056";https://twitter.com/10038/status/135103498613293056
sweetg35;2011-11-11 13:00;0;0;"“ @CelebrityStir : Jay-Z Cashing in on Occupy Wall Street Movement http:// is.gd/e1dLk6 ”";;@CelebrityStir;;"135099685517004802";https://twitter.com/sweetg35/status/135099685517004802
tapirlesbian;2011-11-11 12:21;0;0;"My contribution to the occupy effort? $2 xD";;;;"135089868874326016";https://twitter.com/tapirlesbian/status/135089868874326016
tapirlesbian;2011-11-11 12:12;0;0;"Wow. Occupy wall street is pretty fucking cool.";;;;"135087486971027456";https://twitter.com/tapirlesbian/status/135087486971027456
andreat76;2011-11-11 12:11;0;0;"There's a rally here. I'm going towards Occupy Wall St., then up to Chelsea & back "home". (@Foley Square) http:// 4sq.com/vDkKgq";;@Foley;;"135087371350835200";https://twitter.com/andreat76/status/135087371350835200
OccupyPoetics;2011-11-11 11:37;0;0;"#OCCUPY ! #ows - http:// moby.to/146n8j";;;#OCCUPY #ows;"135078706103332864";https://twitter.com/OccupyPoetics/status/135078706103332864
natirabinowitz;2011-11-11 10:25;0;0;"News article abt Occupy SLC:"protesters, along with some homeless people have been camping out for weeks." Kind of says it all doesn't it?";;;;"135060539708669952";https://twitter.com/natirabinowitz/status/135060539708669952
chrisonea;2011-11-11 10:21;0;0;"RT @johnlmoore_sc: @chrisonea Are you joining the protest ? < You know me, bombthrower";;@johnlmoore_sc @chrisonea;;"135059669646450688";https://twitter.com/chrisonea/status/135059669646450688
thealphamike;2011-11-11 10:20;0;0;"This is what Occupy Wall Street looks like right now: pic.twitter.com/mkFwzxIL";;;;"135059313927532545";https://twitter.com/thealphamike/status/135059313927532545
thomasmonopoly;2011-11-11 09:53;0;0;"(believe him?) Man Outed as Undercover Cop at Occupy Oakland Condemns Police Brutality, Supports the Movement http://www. alternet.org/newsandviews/a rticle/729686/man_outed_as_undercover_cop_at_occupy_oakland_condemns_police_brutality%2C_supports_the_movement/ … #OWS";;;#OWS;"135052640588537857";https://twitter.com/thomasmonopoly/status/135052640588537857
10038;2011-11-11 09:17;0;0;"Singer Joan Baez To Perform At Occupy Wall Street Rally In Foley Square http:// bit.ly/sxK8MY via http:// outside.in/10038";;;;"135043445101309952";https://twitter.com/10038/status/135043445101309952
10038;2011-11-11 09:17;0;0;"Joan Baez to Perform for Occupy Wall Street http:// bit.ly/ulvrvO via http:// outside.in/10038";;;;"135043437811605504";https://twitter.com/10038/status/135043437811605504
10038;2011-11-11 09:17;0;0;"Colin Powell: Occupy Movement 'As American As Apple Pie' http:// bit.ly/vyphB7 via http:// outside.in/10038";;;;"135043429804679168";https://twitter.com/10038/status/135043429804679168
TheWalkingEye;2011-11-11 09:08;1;0;"I'm at Occupy Wall Street !!! (NY) http:// 4sq.com/ulu0AI";;;;"135041182207188992";https://twitter.com/TheWalkingEye/status/135041182207188992
Pointedfinger;2011-11-11 07:19;0;0;"@JosephKahn Do you think all wealthy people are incapable of sympathizing with Occupy 's aims?";;@JosephKahn;;"135013723986329600";https://twitter.com/Pointedfinger/status/135013723986329600
JoelRPutnam;2011-11-11 04:54;0;0;"JFK security took 35 minutes. Got a backscatter AND a pat down. Isn't that redundant? Must be mad that I was around #occupy w.s. last night";;;#occupy;"134977342555684864";https://twitter.com/JoelRPutnam/status/134977342555684864
wysk01;2011-11-11 04:30;0;0;"Video: Shooting, Suicide at Different " Occupy " Camps http:// bit.ly/vlx1eW";;;;"134971306960617472";https://twitter.com/wysk01/status/134971306960617472
TMTCHarlem;2011-11-11 02:53;0;0;"Wow RT @VanJones68 : RT @OccupyAlabama : City officials who want 2 shut down Occupy sites b/c of (cont) http:// tl.gd/e4dr2m";;@VanJones68 @OccupyAlabama;;"134946779593580544";https://twitter.com/TMTCHarlem/status/134946779593580544
Buddhagem;2011-11-10 20:50;0;0;"Asserting our right to dance! #OWS #citizenjournalist #Occupy Wall Street http://www. youtube.com/watch?v=LbeFJQ LWjt0&feature=youtube_gdata_player …";;;#OWS #citizenjournalist #Occupy;"134855458874851328";https://twitter.com/Buddhagem/status/134855458874851328
rileyf;2011-11-10 20:47;0;0;"@MonsoonSeason occupy it, brah!";;@MonsoonSeason;;"134854805783982080";https://twitter.com/rileyf/status/134854805783982080
10038;2011-11-10 19:16;0;0;"Attorney General Eric Schneiderman on the Occupy Movements and Being ‘Sheriff of Wall Str http:// bit.ly/vVHRfH via http:// outside.in/10038";;;;"134831882192957440";https://twitter.com/10038/status/134831882192957440
ctiberius;2011-11-10 18:32;1;0;"RT @hipEchik : RT @KOSMOSNET : Occupy Atlanta has confirmed Tuberculosis cases http:// bit.ly/rBdexG #tcot #tlot < next up, plague";;@hipEchik @KOSMOSNET;#tcot #tlot;"134820871893295107";https://twitter.com/ctiberius/status/134820871893295107
spatafora;2011-11-10 18:29;10;1;"just overheard cops talking about the losers and faggots of the Occupy movement in Zuccotti. nice. #OWS";;;#OWS;"134819999813611521";https://twitter.com/spatafora/status/134819999813611521
Buddhagem;2011-11-10 18:21;0;0;"We've got a real life Footloose going on down here. #Occupy Wall Street";;;#Occupy;"134817956105424897";https://twitter.com/Buddhagem/status/134817956105424897
