username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
bmoreconnected;2016-01-06 15:59;0;2;"So excited (@Clark Burger in Baltimore, MD) https://www. swarmapp.com/c/6Rj5oIKlnGZ";Baltimore, MD;@Clark;;"684887067243974656";https://twitter.com/bmoreconnected/status/684887067243974656
TotalTrafficBWI;2016-01-06 15:59;0;0;"Incident cleared in #BaltimoreCity on I-83 NB between X8 and Cold Spg Ln, stop and go traffic back to X6, delay of 6 mins #traffic";Baltimore, MD;;#BaltimoreCity #traffic;"684887059207593984";https://twitter.com/TotalTrafficBWI/status/684887059207593984
VintageJae_;2016-01-06 15:56;0;0;"(@Phoenix Emporium in Ellicott City, MD) https://www. swarmapp.com/c/akOUfKxaotf";Ellicott City, MD;@Phoenix;;"684886410210480130";https://twitter.com/VintageJae_/status/684886410210480130
cookdrinkfeast;2016-01-06 15:56;0;2;"I'm at Jazzercise Pasadena Fitness Center in Pasadena, MS https://www. swarmapp.com/c/lMJ1niACOnx";Riviera Beach, MD;;;"684886314861375489";https://twitter.com/cookdrinkfeast/status/684886314861375489
coriaramos;2016-01-06 15:56;0;0;"I'm at Silo Point Condos in Baltimore, MD https://www. swarmapp.com/c/asaFw3ggOko pic.twitter.com/vRID5mQrUC";Baltimore, MD;;;"684886306472722434";https://twitter.com/coriaramos/status/684886306472722434
GrindHrdStpH8iN;2016-01-06 15:55;0;0;"What #DjKhaled say #AnotherOne I have to be doin something right! Thanks for the love & support… https://www. instagram.com/p/BAN3_G5HxPT/";Baltimore, MD;;#DjKhaled #AnotherOne;"684886084350652417";https://twitter.com/GrindHrdStpH8iN/status/684886084350652417
Murrdaa_teamm;2016-01-06 15:54;0;0;"Just going wait into he get home";Baltimore, MD;;;"684885902607384576";https://twitter.com/Murrdaa_teamm/status/684885902607384576
Dmcgee_1;2016-01-06 15:54;0;2;"Hit new PR today 240 #wayUP @Wreck Room CrossFit https://www. instagram.com/p/BAN30xfPfXcx uU9LlTq2EoP2zSFHJjwyQfAaDY0/ …";Ferndale, MD;@Wreck;#wayUP;"684885717202382850";https://twitter.com/Dmcgee_1/status/684885717202382850
TwizalCobra;2016-01-06 15:53;0;0;"#Mood @Baltimore, Maryland https://www. instagram.com/p/BAN3v8uGAvR/";Baltimore, MD;@Baltimore;#Mood;"684885541427482625";https://twitter.com/TwizalCobra/status/684885541427482625
WoodbourneCtr;2016-01-06 15:53;0;0;"Woodbourne happy to support Del. Mary Washington for reelection in the 43rd district. #Gertrudes pic.twitter.com/mgqKFcGz6C";Baltimore, MD;;#Gertrudes;"684885420681867264";https://twitter.com/WoodbourneCtr/status/684885420681867264
tetrajack;2016-01-06 15:52;0;1;"Chilled shrimp on dry ice! @Morton's The Steakhouse https://www. instagram.com/p/BAN3rrdhiB1/";Baltimore, MD;@Morton;;"684885403908861952";https://twitter.com/tetrajack/status/684885403908861952
CrownBaltimore;2016-01-06 15:52;0;0;"SPECIALS in the Red side TONIGHT @crownbaltimore @The Crown https://www. instagram.com/p/BAN3pfbHcUF/";Baltimore, MD;@crownbaltimore @The;;"684885318407991296";https://twitter.com/CrownBaltimore/status/684885318407991296
gniwhk;2016-01-06 15:51;0;0;"To order text 4433279712 #TagAFriend #TellAFriend #HappyNewYear #eatgood #foodies #foodlove … https://www. instagram.com/p/BAN3gqZNx52/";Baltimore, MD;;#TagAFriend #TellAFriend #HappyNewYear #eatgood #foodies #foodlove;"684885019983233026";https://twitter.com/gniwhk/status/684885019983233026
BaltimoreCP;2016-01-06 15:49;0;0;"Griffey, Piazza elected to Baseball Hall of Fame http:// on.wbaltv.com/1OPd0P0?utm_so urce=dlvr.it&utm_medium=twitter …";Baltimore, MD;;;"684884438124113920";https://twitter.com/BaltimoreCP/status/684884438124113920
BaltimoreCP;2016-01-06 15:49;0;0;"College officially fires professor who claimed Sandy Hook massacre was staged http:// cbsn.ws/1RspUrf?utm_so urce=dlvr.it&utm_medium=twitter …";Baltimore, MD;;;"684884436777709568";https://twitter.com/BaltimoreCP/status/684884436777709568
Dragon_Man_Inc;2016-01-06 15:44;0;0;"It's Whooty Wednesday with missmiafit #whootywednesday #pawg … https://www. instagram.com/p/BAN2uzXOE3WE BRXZr_1or7QDTZ7H8cF7f7MxUE0/ …";Baltimore, MD;;#whootywednesday #pawg;"684883303648878593";https://twitter.com/Dragon_Man_Inc/status/684883303648878593
discobop;2016-01-06 15:44;0;0;"#oyster #sandwich #quinoasalad #whitewine #tapas #baltimore #neighborhood #locustpoint … https://www. instagram.com/p/BAN2sNclSk2/";Baltimore, MD;;#oyster #sandwich #quinoasalad #whitewine #tapas #baltimore #neighborhood #locustpoint;"684883214880608256";https://twitter.com/discobop/status/684883214880608256
hrspanks;2016-01-06 15:42;0;0;"All finished for 2016 today havefunbeluckytattoo Thank you Mike for trusting me #hrspanks #hfbl … https://www. instagram.com/p/BAN2cyXsCep/";Baltimore, MD;;#hrspanks #hfbl;"684882686096314369";https://twitter.com/hrspanks/status/684882686096314369
gniwhk;2016-01-06 15:41;0;0;"If your trying to order for Friday please text 4433279712 ~ thanks #goodfoodfriday #foodiefriday … https://www. instagram.com/p/BAN2a-SNx34/";Carney, MD;;#goodfoodfriday #foodiefriday;"684882622846230529";https://twitter.com/gniwhk/status/684882622846230529
ChrisJCobbs;2016-01-06 15:41;0;0;"Drinking a Barrel Aged B.O.R.I.S. Oatmeal Imperial Stout by @hoppinfrog @Barre Circle — http:// untp.beer/s/c264303458 #photo";Baltimore, MD;@hoppinfrog @Barre;#photo;"684882574502707200";https://twitter.com/ChrisJCobbs/status/684882574502707200
bridgeburgrbeer;2016-01-06 15:41;0;2;"I'm at Rams Head Tavern - @ramsheadgroup in Savage, MD https://www. swarmapp.com/c/jM3Y3gZ3g5u";Savage, MD;@ramsheadgroup;;"684882457150251009";https://twitter.com/bridgeburgrbeer/status/684882457150251009
MCSKOOP;2016-01-06 15:40;0;0;"Eating Dinner with my #Nana / #Grandmother #Priceless @… https://www. instagram.com/p/BAN2TolIJI12 miVbHFLXmVjNKeFLxYIwj3edX40/ …";Baltimore, MD;@;#Nana #Grandmother #Priceless;"684882371494187008";https://twitter.com/MCSKOOP/status/684882371494187008
TotalTrafficBWI;2016-01-06 15:40;0;0;"Disabled vehicle, left lane blocked in #BaltimoreCity on I-83 NB between X8 and Cold Spg Ln, stop and go traffic back to X6, delay of 6 mins";Baltimore, MD;;#BaltimoreCity;"684882312052346880";https://twitter.com/TotalTrafficBWI/status/684882312052346880
