username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
gis_junky;2016-01-01 15:59;1;2;"Drinking a Compass Rose IPA by @serviceBrewing @The Woodlands — http:// untp.beer/s/c262846558";Garner, NC;@serviceBrewing @The;;"683075226721206275";https://twitter.com/gis_junky/status/683075226721206275
Danielle_Mwah;2016-01-01 15:59;0;0;"safe to say time has done you well within the 6 years it's been since I've seen you @… https://www. instagram.com/p/BABAgvJTOno/";Kentucky, USA;@;;"683075224263364609";https://twitter.com/Danielle_Mwah/status/683075224263364609
_HollywoodCA;2016-01-01 15:59;0;0;"temperature up 63°F -> 65°F pressure 30.07in falling";Los Angeles, CA;;;"683075212015894529";https://twitter.com/_HollywoodCA/status/683075212015894529
WeirtonWX;2016-01-01 15:59;0;0;"Temp: 33.4F W C: 29.7F Wind:NNW at 3.4kts Baro: 1028.1mb and Rising slowly Rain today: 0.00in R H: 64% #wvwx";Weirton, WV;;#wvwx;"683075209574912000";https://twitter.com/WeirtonWX/status/683075209574912000
inaks16;2016-01-01 15:59;0;0;"Nuevo año, mismas amistades. #LosDeSiempre #AnimoBanda @Plaza De Los Valores https://www. instagram.com/p/BABAgAqkZT3/";Boca del Río, Veracruz de Ignacio de la Llave;@Plaza;#LosDeSiempre #AnimoBanda;"683075207922348032";https://twitter.com/inaks16/status/683075207922348032
Mar_SC_ella;2016-01-01 15:59;0;2;"Is that a pilgrim or a cowboy? Why? #RoseBowl";Diamond Bar, CA;;#RoseBowl;"683075206286475265";https://twitter.com/Mar_SC_ella/status/683075206286475265
KenShepherd;2016-01-01 15:59;1;0;"New Years open house (@University Park, Maryland in University Park, MD) https://www. swarmapp.com/c/gECdzBMpTDh";University Park, MD;@University;;"683075201467330560";https://twitter.com/KenShepherd/status/683075201467330560
NovianMichael;2016-01-01 15:59;0;2;"New track coming soon .... ''Say la Nos'' #SaylaNos #hiphop #producer #cookinsoul #boombap … https://www. instagram.com/p/BABAfVUFmW3/";Orlando, FL;;#SaylaNos #hiphop #producer #cookinsoul #boombap;"683075201366634496";https://twitter.com/NovianMichael/status/683075201366634496
tiffanylclark;2016-01-01 15:59;0;2;"Sun through my curls. #newyearsday #happynewyear #cali #afternoonsun #lazyday #curlyhair #sun … https://www. instagram.com/p/BABAfwzSdil/";Redlands, CA;;#newyearsday #happynewyear #cali #afternoonsun #lazyday #curlyhair #sun;"683075197889478659";https://twitter.com/tiffanylclark/status/683075197889478659
JdMcAuliffe;2016-01-01 15:59;0;0;"Almost time for Star Wars! @Jordan's IMAX 3D - Reading https://www. instagram.com/p/BABAf80tzusb fqRnW-uvv8Tacq24AF7Avxa6L80/ …";Reading, MA;@Jordan;;"683075193959518208";https://twitter.com/JdMcAuliffe/status/683075193959518208
Belzebo;2016-01-01 15:59;0;0;"Todo muerto (@Parque Lindavista - @parque_lvista in Gustavo A. Madero, DF, México D.F.) https://www. swarmapp.com/c/83naf8wFhqG";Gustavo A. Madero, Distrito Federal;@Parque @parque_lvista;;"683075193259061248";https://twitter.com/Belzebo/status/683075193259061248
bocanegra_02;2016-01-01 15:59;0;0;"@deyra_gr ya verás iré a Hawaii";San Nicolás de los Garza, Nuevo León;@deyra_gr;;"683075192625610753";https://twitter.com/bocanegra_02/status/683075192625610753
skmann;2016-01-01 15:59;0;0;"Drinking a Stochasticity Project: Grainiac by @StoneBrewingCo @Montessori Clearing — http:// untp.beer/s/c262846375";Batavia, IL;@StoneBrewingCo @Montessori;;"683075191384223746";https://twitter.com/skmann/status/683075191384223746
Local20Chris;2016-01-01 15:59;0;0;"Drinking an Apricot Blonde by @DryDockBrewing @The Ranch — http:// untp.beer/s/c262846444";Highlands Ranch, CO;@DryDockBrewing @The;;"683075189509324800";https://twitter.com/Local20Chris/status/683075189509324800
reneslash;2016-01-01 15:59;0;0;"Esa cruz... @Barrita Mi Capitán https://www. instagram.com/p/BABAfw7F_l_D KTHafAG2IbwHDv8HnYMoWGbpe40/ …";Mexicali, Baja California;@Barrita;;"683075187458334721";https://twitter.com/reneslash/status/683075187458334721
LuizaMerchel;2016-01-01 15:59;0;0;"mami.melhor.pessoa @Universal Orlando Resort https://www. instagram.com/p/BABAfvLny0r/";Orlando, FL;@Universal;;"683075186879541248";https://twitter.com/LuizaMerchel/status/683075186879541248
AndreaGiantelli;2016-01-01 15:59;0;0;"I'm at Ku Asian Bistro in NY https://www. swarmapp.com/c/hkAeF67Rozw";Eastchester, NY;;;"683075186573336577";https://twitter.com/AndreaGiantelli/status/683075186573336577
WoodlandLakesWS;2016-01-01 15:59;0;0;"Wind 0.9 mph SW. Barometer 30.26 in, Falling slowly. Temperature 33.1 °F. Rain today 0.00 in. Humidity 66%";Petersburg, IL;;;"683075186447532034";https://twitter.com/WoodlandLakesWS/status/683075186447532034
XLnightclub1;2016-01-01 15:59;0;0;"Your New Years Resolution should be to come out and party at #FIB3RE ! BIGSTARX &… https://www. instagram.com/p/BABAfpaRYJC/";Manhattan, NY;;#FIB3RE;"683075185377964032";https://twitter.com/XLnightclub1/status/683075185377964032
