username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
jimbocarrol;2016-01-03 15:59;0;0;"Look I just crumbled off a piece of sharp cheddar in the shape of California lol #cwj @Santa… https://www. instagram.com/p/BAGKEUrSn15/";Santa Clara, CA;@Santa;#cwj;"683799997440245761";https://twitter.com/jimbocarrol/status/683799997440245761
ammbar69;2016-01-03 15:59;0;0;"Palacio de Gobierno #sinfiltro #atardecer #Hermosillo @Plaza Zaragoza https://www. instagram.com/p/BAGKGPNBISps rviWjblOysoYhVP5rjqNmGJaV00/ …";Hermosillo, Sonora;@Plaza;#sinfiltro #atardecer #Hermosillo;"683799989504585729";https://twitter.com/ammbar69/status/683799989504585729
T2P_Boxing;2016-01-03 15:59;0;1;"FOOTBALL CARDIO!! I still have the fourth quarter to go with SD and the Broncos! I know I'll go… https://www. instagram.com/p/BAGKF9jJO8X/";Nevada, USA;;;"683799984353984513";https://twitter.com/T2P_Boxing/status/683799984353984513
KrissyMJones;2016-01-03 15:59;0;0;"Drinking a Breakfast Stout by @foundersbrewing @BraVo! Restaurant & Cafe — http:// untp.beer/s/c263752874 #photo";Portage, MI;@foundersbrewing @BraVo;#photo;"683799983406084096";https://twitter.com/KrissyMJones/status/683799983406084096
athelitebball;2016-01-03 15:59;0;1;"U14 boys hanging out after a good win over Arlington. Team plays for 3rd place in tonight.… https://www. instagram.com/p/BAGKF1dwUTL/";Anacortes, WA;;;"683799980671430656";https://twitter.com/athelitebball/status/683799980671430656
Aurdiales_33;2016-01-03 15:59;0;0;"Just posted a photo @Santa Clara Cumbres https://www. instagram.com/p/BAGKF_2JdRDe MaxMflmYe55fKClXsOwwyau75U0/ …";General Escobedo, Nuevo León;@Santa;;"683799979639574528";https://twitter.com/Aurdiales_33/status/683799979639574528
davbern22;2016-01-03 15:59;0;0;"#Beauty in the garden @fridakahlomuseum #stellar_shots #world_besthdr #mexico #mexicocity … https://www. instagram.com/p/BAGKF6HrKKq/";Coyoacán, Distrito Federal;@fridakahlomuseum;#Beauty #stellar_shots #world_besthdr #mexico #mexicocity;"683799978599432196";https://twitter.com/davbern22/status/683799978599432196
CKane_;2016-01-03 15:59;0;1;"Nothing civil about this war. #gobeavs #civilwar #oregonstate @Gill Coliseum https://www. instagram.com/p/BAGKF58glvj/";Corvallis, OR;@Gill;#gobeavs #civilwar #oregonstate;"683799978435833857";https://twitter.com/CKane_/status/683799978435833857
KolbergTom;2016-01-03 15:59;0;0;"Mint Springs Trail #azhiking #arizonahikersguide #arizonahiking … https://www. instagram.com/p/BAGKFnQyjubq V0ZwJidq3220zulu4hYqGZZe7Q0/ …";Arizona, USA;;#azhiking #arizonahikersguide #arizonahiking;"683799976607010816";https://twitter.com/KolbergTom/status/683799976607010816
Wasabi_158;2016-01-03 15:59;0;0;"Me and mom are just a couple of cool cats #MommyandMe #onsiegang #theywereonsale … https://www. instagram.com/p/BAGKF2eI16g/";Chicago, IL;;#MommyandMe #onsiegang #theywereonsale;"683799975726313472";https://twitter.com/Wasabi_158/status/683799975726313472
julsiej;2016-01-03 15:59;0;0;"Pretty nice day for the dead of winter... Lovely evening too!! @Southglenn Country Club https://www. instagram.com/p/BAGKF24PCnt/";Southglenn, CO;@Southglenn;;"683799975248134144";https://twitter.com/julsiej/status/683799975248134144
FoodandWineSnob;2016-01-03 15:59;0;0;"miles_dee_o_gee may be 12 but he still knows how to bring the #NewYear in in style. zingshaw… https://www. instagram.com/p/BAGKFe-KRek/";Atlanta, GA;;#NewYear;"683799973247320064";https://twitter.com/FoodandWineSnob/status/683799973247320064
WeirtonWX;2016-01-03 15:59;0;0;"Temp: 32.2F W C: 28.6F Wind:N at 3.2kts Baro: 1024.7mb and Rising Rain today: 0.00in R H: 90% #wvwx";Weirton, WV;;#wvwx;"683799973033586691";https://twitter.com/WeirtonWX/status/683799973033586691
